Precinct ID,Address
1694551,3374 Wray Ct Loveland CO 
1694552,3105 W Eisenhower Blvd Loveland CO 
1694552,2127 Kennedy Ave Loveland CO 
1694553,1611 James Dr Loveland CO 
1694553,1719 Del Norte Ave Loveland CO 
1694554,479 Clubhouse Ct Loveland CO 
1694554,404 Rossum Dr Loveland CO 
1694555,4263 Foothills Dr Loveland CO 
1694555,215 Shupe Cir Loveland CO 
1694556,1229 N Wilson Ave Loveland CO 
1694556,2238 Sopris Cir Loveland CO 
1694557,535 Douglas Ave Loveland CO 
1694557,1215 W 6th St Loveland CO 
1694558,405 W 4th St Loveland CO 
1694558,211 Harrison Ave Loveland CO 
1694559,905 Libra Ct Loveland CO 
1694559,430 E Eisenhower Blvd Loveland CO 
1694560,161 Vela Ct Loveland CO 
1694560,4444 Crane Ct Loveland CO 
1694561,515 Blue Azurite Ave Loveland CO 
1694561,472 Atacamite Ct Loveland CO 
1694562,202 S Monroe Ave Loveland CO 
1694562,550 N Lincoln Ave Loveland CO 
1694563,1829 Lily Pl Loveland CO 
1694563,1445 10th St SW Loveland CO 
1694564,2225 S Del Norte Dr Loveland CO 
1694564,463 Jacqueline Dr Loveland CO 
1694565,456 Candelaria Dr Loveland CO 
1694565,773 Cressa Dr Loveland CO 
1694566,1656 Hitch Wagon Dr Loveland CO 
1694566,3475 Cheetah Dr Loveland CO 
1694567,3505 S County Road 31 Loveland CO 
1694567,6319 Sedona Hills Dr Berthoud CO 
1694568,2475 15th St SW Loveland CO 
1694568,1405 23rd St SW Loveland CO 
1694569,1624 S Taft Ave Loveland CO 
1694569,2010 S Colorado Ave Loveland CO 
1694570,2342 Derby Hill Dr Loveland CO 
1694570,117 35th St SW Loveland CO 
1694571,1432 N Shields St Fort Collins CO 
1694571,109 Meadow Ln Fort Collins CO 
1694572,737 Knollwood Cir Fort Collins CO 
1694572,1821 Lowell Ln Fort Collins CO 
1694573,1109 Miramont Dr Fort Collins CO 
1694573,1712 Rangeview Dr Fort Collins CO 
1694574,2012 W Vine Dr Fort Collins CO 
1694574,805 Theo Ave Fort Collins CO 
1694575,2521 Platte Pl Fort Collins CO 
1694575,4218 Idledale Dr Fort Collins CO 
1694576,3851 S Taft Hill Rd Fort Collins CO 
1694576,3827 Goodell Ln Fort Collins CO 
1694577,4905 Springer Dr Fort Collins CO 
1694577,4412 E Mulberry St Fort Collins CO 
1694578,736 San Felipe Dr Fort Collins CO 
1694578,1104 Terrace View St Timnath CO 
1694579,4818 E County Road 40 Fort Collins CO 
1694579,4828 E Harmony Rd Fort Collins CO 
1694580,6820 Rainier Rd Timnath CO 
1694580,5701 S County Road 1 Windsor CO 
1694581,5451 Spyglass Pt Windsor CO 
1694581,8369 Spinnaker Bay Dr Windsor CO 
1694582,4855 Twin Peaks Cir Fort Collins CO 
1694582,8103 Lighthouse Ln Windsor CO 
1694583,7716 S County Road 3 Fort Collins CO 
1694583,2094 River West Dr Windsor CO 
1694584,5802 Crooked Stick Dr Windsor CO 
1694584,6438 Sanctuary Dr Windsor CO 
1694585,4613 Pompano Dr Windsor CO 
1694585,4763 Shavano Dr Windsor CO 
1694586,137 E 37th St Loveland CO 
1694586,1501 Boardwalk Dr Fort Collins CO 
1694587,4481 Espirit Dr Fort Collins CO 
1694587,849 Vitala Dr Fort Collins CO 
1694588,18159 County Road 169.0 Branson CO 
1694588,105500 County Road 90.0 Las Animas CO 
1694589,58968 County Road 4.4 Trinchera CO 
1694589,80641 County Road 6.5 Branson CO 
1694590,37300 County Road 56.6 Aguilar CO 
1694590,42607 County Road 40.6 Hoehne CO 
1694591,32300 N Mountain Dr Walsenburg CO 
1694591,150 Baca Aguilar CO 
1694592,13011 County Road 31.9 Weston CO 
1694592,12280 Rinconada Trl Trinidad CO 
1694593,19941 State Highway 12 Weston CO 
1694593,25850 State Highway 12 Trinidad CO 
1694594,33853 County Road 22.6 Trinidad CO 
1694594,8 Elm St Cokedale CO 
1694595,14200 County Road 71.1 Trinidad CO 
1694595,17615 Rancho Verde Ln Trinidad CO 
1694596,33479 Alpine Meadows Dr Trinidad CO 
1694596,34904 County Road 20.2 Trinidad CO 
1694597,1505 E Main St Trinidad CO 
1694597,39550 Us Highway 160 Trinidad CO 
1694598,611 E Godding Ave Trinidad CO 
1694598,607 E Godding Ave Trinidad CO 
1694599,500 State St Trinidad CO 
1694599,309 W Colorado Ave Trinidad CO 
1694600,106 E 6th St Trinidad CO 
1694600,109 E 5th St Trinidad CO 
1694601,307 E Second St Trinidad CO 
1694601,1108 E 7th St Trinidad CO 
1694602,921 San Juan St Trinidad CO 
1694602,1127 Robinson Ave Trinidad CO 
1694603,203 Estrella St Trinidad CO 
1694603,809 W Jefferson St Trinidad CO 
1694604,33645 County Road 2r Hugo CO 
1694604,108 4th Ave Hugo CO 
1694605,514 Main St Limon CO 
1694605,490 3rd Ave Limon CO 
1694606,51450 State Road 71 Limon CO 
1694606,740 Wisconsin Ave Limon CO 
1694607,26459 County Road 3k Limon CO 
1694607,60182 County Road 26 Limon CO 
1694608,511 M Ave Limon CO 
1694608,1497 8th St Limon CO 
1694609,62630 County Road 44 Arriba CO 
1694609,48589 County Road 3l Flagler CO 
1694610,619 9th Ave Hugo CO 
1694610,412 6th St Hugo CO 
1694611,35520 County Road 36 Hugo CO 
1694611,29994 County Road 44 Hugo CO 
1694612,10008 State Road 94 Hugo CO 
1694612,19999 State Road 94 Hugo CO 
1694613,22393 County Road 2d Hugo CO 
1694613,16370 County Road 29 Karval CO 
1694614,5267 State Road 71 Ordway CO 
1694614,6001 County Road D Rush CO 
1694615,19600 County Rd E Ordway CO 
1694615,6010 County Road 27 Sugar City CO 
1694616,920 H Ave Limon CO 
1694616,511 E Ave Limon CO 
1694617,2083 Kedrowski Ct Fruita CO 
1694617,2720 Patterson Rd Grand Junction CO 
1694618,2065 Spur Cross Rd Grand Junction CO 
1694618,617 Glacier Dr Grand Junction CO 
1694619,2236 Windsor Ct Grand Junction CO 
1694619,590 Rambling Rd Grand Junction CO 
1694620,500 Swan Ln Grand Junction CO 
1694620,540 E Greenwood Dr Grand Junction CO 
1694621,524 Kansas Ave Grand Junction CO 
1694621,2291 Pawnee Dr Grand Junction CO 
1694622,505 Dove Ct Grand Junction CO 
1694622,396 Caprock Ct Grand Junction CO 
1694623,349 Alpine Rd Creede CO 
1694623,149 Rogers Dr Creede CO 
1694625,1105 Catalpa St Cortez CO 
1694625,25401 Road H Cortez CO 
1694626,18 W Coronado Ave Cortez CO 
1694626,221 W Downey Ave Cortez CO 
1694627,34800 Highway 160 Mancos CO 
1694627,34984 Highway 160 Mancos CO 
1694628,11845 Road 27.1 Dolores CO 
1694628,11692 Road 27.1 Dolores CO 
1694629,484 Frontage Rd Mancos CO 
1694629,0 Mesa Verde National Park Mesa Verde CO 
1694630,8610 County Road T.7 Weldona CO 
1694630,18969 County Road 11 Fort Morgan CO 
1694631,20461 County Road 1 Wiggins CO 
1694631,1531 2nd St Orchard CO 
1694632,17424 Frontage Rd Fort Morgan CO 
1694632,12611 Highway 144 Weldona CO 
1694633,13481 County Road 18.5 Fort Morgan CO 
1694633,15898 County Road R Fort Morgan CO 
1694634,18181 County Road 24 Brush CO 
1694634,1106 E 6th Ave Fort Morgan CO 
1694635,208 Gayle St Fort Morgan CO 
1694635,317 Gayle St Fort Morgan CO 
1694636,231 Meeker St Fort Morgan CO 
1694636,1015 W 7th Ave Fort Morgan CO 
1694637,618 W 6th Ave Fort Morgan CO 
1694637,431 Deuel St Fort Morgan CO 
1694638,225 Lake St Fort Morgan CO 
1694638,414 E Bijou Ave Fort Morgan CO 
1694639,1012 State St Fort Morgan CO 
1694639,937 Diana St Fort Morgan CO 
1694640,20035 County Road 20.5 Fort Morgan CO 
1694640,13354 County Road W.5 Weldona CO 
1694641,31948 Highway 71 Snyder CO 
1694641,35900 County Road 26 Stoneham CO 
1694642,33878 County Road 34 Merino CO 
1694642,23720 Highway 71 Snyder CO 
1694643,1423 Eaton St Brush CO 
1694643,620 Ray St Brush CO 
1694644,715 Carson St Brush CO 
1694644,1052 Williams St Brush CO 
1694645,17108 County Road 25 Fort Morgan CO 
1694645,16184 County Road 25 Fort Morgan CO 
1694646,1912 Emerson St Brush CO 
1694646,18062 County Road 24 Brush CO 
1694647,3750 County Road 9 Model CO 
1694647,12010 County Road 22 Timpas CO 
1694648,1108 Doris Ln La Junta CO 
1694648,1206 Doris Ln La Junta CO 
1694649,105 B St Swink CO 
1694649,23974 County Road 24 La Junta CO 
1694650,201 Elm Ave La Junta CO 
1694650,33155 State Highway 194 La Junta CO 
1694651,414 E 2nd St La Junta CO 
1694651,419 Raton Ave La Junta CO 
1694652,26652 County Road Gg Rocky Ford CO 
1694652,109 S 3rd St Cheraw CO 
1694653,912 Best Ave La Junta CO 
1694653,4 Chaparral Ct La Junta CO 
1694654,415 E 12th St La Junta CO 
1694654,1217 Edison Ave La Junta CO 
1694655,1103 Colorado Ave La Junta CO 
1694655,702 Lincoln Ave La Junta CO 
1694656,306 Belleview Ave La Junta CO 
1694656,514 Santa Fe Ave La Junta CO 
1694657,21850 County Road Bb La Junta CO 
1694657,21850 County Road Bb La Junta CO 
1694658,1502 Locust Ave Rocky Ford CO 
1694658,711 S 13th St Rocky Ford CO 
1694659,702 Sandia Dr Rocky Ford CO 
1694659,702 Sandia Dr Rocky Ford CO 
1694660,400 Homer Ave Rocky Ford CO 
1694660,100 Pine Ave Rocky Ford CO 
1694661,13649 County Road Ff Rocky Ford CO 
1694661,13977 Us Highway 50 Manzanola CO 
1694662,501 E Cranston Ave Fowler CO 
1694662,711 9th St Fowler CO 
1694663,401 W Us Highway 50 Fowler CO 
1694663,508 8th St Fowler CO 
1694664,16302 Highway 550 Ridgway CO 
1694664,211 Blue Tip Dr Ridgway CO 
1694665,688 Marys Rd Ridgway CO 
1694665,3517 County Road 17 Ridgway CO 
1694666,264 Penn Crest Rd Ridgway CO 
1694666,437 Oak Rd Ridgway CO 
1694667,345 Rincon Trl Ridgway CO 
1694667,914 Dave Wood Rd Montrose CO 
1694668,334 Pinion Dr Montrose CO 
1694668,568 Paso De Pablo Montrose CO 
1694669,31 W Shawnee Rd Shawnee CO 
1694669,50601 Highway 285 Grant CO 
1694671,318 Quartz Cir Bailey CO 
1694671,338 Saddlestring Rd Bailey CO 
1694672,1392 Tapadero Rd Bailey CO 
1694672,1300 Tapadero Rd Bailey CO 
1694673,180 Bluebird Dr Bailey CO 
1694673,367 Chickadee Ln Bailey CO 
1694674,380 Dawson Rd Pine CO 
1694674,24 Sunlight Ln Bailey CO 
1694675,28146 Highway 285 Fairplay CO 
1694675,239 Placer Dr Alma CO 
1694676,1576 Bobcat Ln Fairplay CO 
1694676,308 Gold Trail Cir Fairplay CO 
1694677,26002 County Road 77 Lake George CO 
1694677,1328 Arapaho Trl Hartsel CO 
1694678,336 County Road 64 Shawnee CO 
1694678,10 Old Stagecoach Rd Bailey CO 
1694679,4229 County Road 92 Lake George CO 
1694679,5700 San Juan St Hartsel CO 
1694680,20 Elkhorn Trl Guffey CO 
1694680,37 Timberline Ct Guffey CO 
1694681,501 County Road 298 Lake George CO 
1694681,845 Montoya Ln Lake George CO 
1694682,500 S 7th St Lamar CO 
1694682,308 W Beech St Lamar CO 
1694683,317 N 8th St Holly CO 
1694683,615 S 6th St Holly CO 
1694684,6467 County Road 22 Two Buttes CO 
1694684,33070 County Road 27 Holly CO 
1694685,29219 County Road 19 Granada CO 
1694685,410 E Elm St Lamar CO 
1694686,401 N 12th St Lamar CO 
1694686,412 5 N 3rd St Lamar CO 
1694687,33827 County Road 17 Holly CO 
1694687,35040 County Road 19 Holly CO 
1694688,5589 County Road Pp Lamar CO 
1694688,205 Gordon St Wiley CO 
1694689,1714 S 10th St Lamar CO 
1694689,500 Sunset Dr Lamar CO 
1694690,1001 S 1st St Lamar CO 
1694690,48 Paseo Pl Lamar CO 
1694691,18449 County Road 19 Granada CO 
1694691,1005 Willow Valley Dr Lamar CO 
1694692,5758 County Road Hh Lamar CO 
1694692,502 S 12th St Lamar CO 
1694693,1 Lynn St Lamar CO 
1694693,1106 Parkview Ave Lamar CO 
1694694,730 W Park St Holly CO 
1694694,401 S 1st St Hartman CO 
1694696,325 1st Ave Monte Vista CO 
1694696,235 Morris St Monte Vista CO 
1694697,645 7th St Del Norte CO 
1694697,705 Spruce St Del Norte CO 
1694698,943 Jones Rd Jasper Monte Vista CO 
1694698,813 Deer St Jasper Monte Vista CO 
1694699,147 Malouff Rd Monte Vista CO 
1694699,334 Franklin St Monte Vista CO 
1694700,1022 W County Road 6 N Monte Vista CO 
1694700,11709 County Road 3 E Center CO 
1694701,7268 S County Road 4 E Monte Vista CO 
1694701,10575 State Highway 15 S Monte Vista CO 
1694702,205 Prospect Ave Monte Vista CO 
1694702,100 Chico Camino St Monte Vista CO 
1694703,3528 E County Road 3 S Monte Vista CO 
1694703,2900 Sherman Ave Monte Vista CO 
1694704,503 Batterson St Monte Vista CO 
1694704,405 Ray St Monte Vista CO 
1694705,126 Blackhawk Rd South Fork CO 
1694705,232 Arapahoe Rd South Fork CO 
1694706,345 French St Del Norte CO 
1694706,10985 County Road 4 W Center CO 
1694707,134 Adams St Monte Vista CO 
1694707,318 Madison St Monte Vista CO 
1694708,5257 W County Road 5 N Del Norte CO 
1694708,4577 W County Road 5 N Del Norte CO 
1694709,3749 Sherman Ave Monte Vista CO 
1694709,2621 Sherman Ave Monte Vista CO 
1694710,674 Jefferson St Monte Vista CO 
1694710,442 Monroe St Monte Vista CO 
1694711,49525 County Road 129 Steamboat Springs CO 
1694711,22800 County Road 56 Steamboat Springs CO 
1694712,46850 County Road 86 Craig CO 
1694712,20770 W Us Highway 40 Steamboat Spr CO 
1694713,40525 Anchor Way Steamboat Springs CO 
1694713,40551 Steamboat Dr Steamboat Spr CO 
1694714,41500 County Road 129 Steamboat Spr CO 
1694714,40405 County Road 36 Steamboat Springs CO 
1694715,129 S 5th St Hayden CO 
1694715,21365 W Us Highway 40 Steamboat Springs CO 
1694716,31415 Deerwood Ranch Rd Oak Creek CO 
1694716,31080 Willow Ln Steamboat Springs CO 
1694717,26010 Old Springs Trl Oak Creek CO 
1694717,33457 E Us Highway 40 Steamboat Spr CO 
1694718,307 Bell Ave Oak Creek CO 
1694718,22150 County Road 15 Yampa CO 
1694719,28295 Valley View Ln Steamboat Springs CO 
1694719,28900 Valley View Ln Steamboat Springs CO 
1694720,9905 Highway 131 Toponas CO 
1694720,13285 County Road 7 Yampa CO 
1694721,3725 Lincoln Ave Steamboat Spr CO 
1694721,2944 Honeysuckle Ln Steamboat Springs CO 
1694722,736 Grand St Steamboat Spr CO 
1694722,1110 Yampa St Steamboat Spr CO 
1694723,55 Missouri Ave Steamboat Springs CO 
1694723,27 Missouri Ave Steamboat Springs CO 
1694724,1426 Harwig Cir Steamboat Springs CO 
1694724,377 Little Moon Trl Steamboat Spr CO 
1694725,385 Kelhi Ct Steamboat Spr CO 
1694725,404 Parkview Dr Steamboat Springs CO 
1694726,2322 Apres Ski Way Steamboat Spr CO 
1694726,2030 Montview Ln Steamboat Spr CO 
1694727,755 Walton Pond Cir Steamboat Springs CO 
1694727,3215 Willow Brook Ct Steamboat Spr CO 
1694728,2675 Alpen Glow Way Steamboat Spr CO 
1694728,2775 Alpen Glow Way Steamboat Spr CO 
1694731,4 Oclock Rd Breckenridge CO 
1694731,141 Sawmill Rd Breckenridge CO 
1694732,1360 Airport Rd Breckenridge CO 
1694732,52 Columbia Dr Breckenridge CO 
1694733,27 Peaks View Ct Blue River CO 
1694733,5978 Highway 9 Blue River CO 
1694734,161 Emmett Lode Rd Breckenridge CO 
1694734,362 High Point Dr Breckenridge CO 
1694735,422 Fairview Blvd Breckenridge CO 
1694735,165 High Tor Rd Breckenridge CO 
1694736,153 Pike Peak Pl Dillon CO 
1694736,100 Cove Blvd Dillon CO 
1694737,240 Elk Cir Keystone CO 
1694737,30 Potentilla Cir Dillon CO 
1694738,312 Lodgepole St Dillon CO 
1694738,330 E La Bonte St Dillon CO 
1694739,121 Piney Acres Cir Dillon CO 
1694739,1137 Straight Creek Dr Dillon CO 
1694740,53 Brook Ave Silverthorne CO 
1694740,226 B Rd Silverthorne CO 
1694741,88 Buckskin Ln Silverthorne CO 
1694741,344 Willow Lake Ct Silverthorne CO 
1694742,94 County Road 1774 Heeney CO 
1694742,94 County Road 1774 Heeney CO 
1694743,207 E Fox Ct Silverthorne CO 
1694743,307 Kestrel Ln Silverthorne CO 
1694744,2448 Ryan Gulch Ct Silverthorne CO 
1694744,20 County Road 1293 Silverthorne CO 
1694745,2 Miners Creek Rd Frisco CO 
1694745,801 Lakepoint Dr Frisco CO 
1694746,105 Miners Creek Rd Frisco CO 
1694746,105 Sunset Dr Frisco CO 
1694747,517 Teller St Frisco CO 
1694747,315 S 2nd Ave Frisco CO 
1694748,225 Overlook Dr Breckenridge CO 
1694748,550 S French St Breckenridge CO 
1694749,1005 Summit Dr Dillon CO 
1694749,56 Cove Blvd Dillon CO 
1694750,554 Brian Ave Silverthorne CO 
1694750,21 Buffalo Ct Silverthorne CO 
1694751,5878 Lakemoor Dr Florissant CO 
1694751,1360 Pinon Ridge Ct Woodland Park CO 
1694752,1181 Ponderosa Way Woodland Park CO 
1694752,1035 Skyline Ct Woodland Park CO 
1694753,908 Stone Park Ln Woodland Park CO 
1694753,11414 Belvidere Ave Green Mtn Fls CO 
1694754,847 Ridge Rd Divide CO 
1694754,913 Splendor Pt Florissant CO 
1694755,25 County Rd 112 Florissant CO 
1694755,317 May Queen Dr Cripple Creek CO 
1694756,124 S 2nd St Victor CO 
1694756,107 Cedar St Victor CO 
1694757,11 Antero Cir Florissant CO 
1694757,15 Deer Cir Florissant CO 
1694758,365 High View Cir Woodland Park CO 
1694758,4907 County Road 33 Florissant CO 
1694759,2126 Valley View Dr Woodland Park CO 
1694759,250 Eagle Pines Dr Woodland Park CO 
1694760,515 N Pine St Woodland Park CO 
1694760,320 E Gunnison Ave Woodland Park CO 
1694761,707 Will Scarlet Dr Divide CO 
1694761,149 Iris Rd Woodland Park CO 
1694762,815 Fossil Creek Rd Florissant CO 
1694762,258 Spruce Creek Rd Florissant CO 
1694763,128 Crystal Dr Cripple Creek CO 
1694763,373 Crescent Dr Florissant CO 
1694765,13801 County Road 55 Hillrose CO 
1694765,56525 County Road P Hillrose CO 
1694766,59602 County Road Gg Otis CO 
1694766,35378 County Rd N Brush CO 
1694767,40531 County Road 50 Otis CO 
1694767,52670 County Road Pp Akron CO 
1694768,37177 County Road Zz Yuma CO 
1694768,27075 County Road Mm Akron CO 
1694769,12536 County Rd S Lindon CO 
1694769,18604 Highway 71 Woodrow CO 
1694770,34035 Wa County Road 7 Flagler CO 
1694770,34900 County Road 12 Anton CO 
1694773,16350 County Road 76 Eaton CO 
1694773,16527 County Road 70 Greeley CO 
1694774,325 2nd St Severance CO 
1694774,407 Maple Ave Eaton CO 
1694775,43442 County Road 43 Ault CO 
1694775,607 5th St Pierce CO 
1694776,17831 County Road 80 Eaton CO 
1694776,15926 County Road 86 Pierce CO 
1694777,18929 Highway 392 Lucerne CO 
1694777,20719 County Road 80 Ault CO 
1694778,19461 County Road 46 La Salle CO 
1694778,20991 County Road 28 Hudson CO 
1694779,28085 County Road 134 Grover CO 
1694779,56946 County Road 23 Carr CO 
1694780,51823 County Road 73 Briggsdale CO 
1694780,29008 County Road 108 Ault CO 
1694781,76827 County Road 76 Merino CO 
1694781,62375 State Highway 14 New Raymer CO 
1694782,32291 Highway 14 Ault CO 
1694782,32987 Highway 14 Ault CO 
1694783,33726 County Road 51 Eaton CO 
1694783,38453 County Road 69 Briggsdale CO 
1694784,39260 County Road 68 Briggsdale CO 
1694784,40610 County Road 68 Briggsdale CO 
1694785,6894 County Road 37 Fort Lupton CO 
1694785,8391 County Road 41 Fort Lupton CO 
1694786,9579 County Road 73 Roggen CO 
1694786,310 S Trader St Keenesburg CO 
1694787,34524 County Road 18 Keenesburg CO 
1694787,2884 Highway 79 Keenesburg CO 
1694788,517 Jordan Way Brighton CO 
1694788,525 Jordan Way Brighton CO 
1694789,405 E 22nd St Greeley CO 
1694789,2005 Buckeye Ave Greeley CO 
1694791,2717 W 22nd St Greeley CO 
1694791,3091 W 17th St Greeley CO 
1694792,2736 23rd St Greeley CO 
1694792,2376 43rd Avenue Ct Greeley CO 
1694793,4603 83rd Ave Greeley CO 
1694793,4445 83rd Ave Greeley CO 
1694794,153 W Juneberry St Milliken CO 
1694794,9277 County Road 42 Johnstown CO 
1694795,841 Wagon Train Dr Milliken CO 
1694795,1334 S Cattleman Dr Milliken CO 
1694796,22419 County Road 39 La Salle CO 
1694796,266 S 5th Street Way La Salle CO 
1694797,3320 34th Avenue Pl Greeley CO 
1694797,3328 34th Avenue Ct Greeley CO 
1694798,11822 County Road 64.5 Greeley CO 
1694798,11820 County Road 64.5 Greeley CO 
1694799,306 44th Ave Greeley CO 
1694799,161 45th Ave Greeley CO 
1694800,435 N 35th Ave Greeley CO 
1694800,529 35th Avenue Ct Greeley CO 
1694801,3636 37th St Evans CO 
1694801,4701 Charleston Ave Evans CO 
1694802,6323 Noble St Greeley CO 
1694802,3217 San Mateo Ave Evans CO 
1694803,10732 County Road 17 Longmont CO 
1694803,12524 County Road 25.5 Ft Lupton CO 
1694804,16066 Coleman Ave Fort Lupton CO 
1694804,6638 County Road 23.5 Ft Lupton CO 
1694805,1110 Shortline Dr Fort Lupton CO 
1694805,905 Fir Ave Fort Lupton CO 
1694806,740 Harrison Ave Fort Lupton CO 
1694806,220 Main St Fort Lupton CO 
1694807,645 S Fulton Ave Fort Lupton CO 
1694807,328 S McKinley Ave Fort Lupton CO 
1694808,5380 County Road 29.5 Ft Lupton CO 
1694808,12897 County Road 2.5 Brighton CO 
1694809,3641 Sunrise Ln Brighton CO 
1694809,4092 Sunrise Ln Brighton CO 
1694810,8449 County Road 80.5 Fort Collins CO 
1694810,11780 County Road 84 Ault CO 
1694811,13042 County Road 76 Eaton CO 
1694811,1311 Park Ridge Dr Severance CO 
1694812,12000 Highway 392 Greeley CO 
1694812,33814 Winter Way Windsor CO 
1694813,375 Sorrel Dr Windsor CO 
1694813,1581 Millfleet Dr Windsor CO 
1694814,571 10th St Windsor CO 
1694814,824 Elm St Windsor CO 
1694815,1796 Dolores River Ct Windsor CO 
1694815,1388 Barn Owl Ct Windsor CO 
1694816,421 Walnut St Windsor CO 
1694816,506 2nd St Severance CO 
1694817,912 Mesa Ct Windsor CO 
1694817,1012 Valley Dr Windsor CO 
1694818,29918 County Road 17 Windsor CO 
1694818,31815 County Road 23.75 Greeley CO 
1694819,173 Halibut Dr Windsor CO 
1694819,1973 Captiva Ct Windsor CO 
1694820,36500 County Road 13 Ft Collins CO 
1694820,425 Madera Way Windsor CO 
1694821,460 E State Highway 60 Loveland CO 
1694821,5337 Red Tail Ct Platteville CO 
1694822,6248 County Road 56 Loveland CO 
1694822,6804 Lakota Ct Loveland CO 
1694823,16127 County Road 3 Berthoud CO 
1694823,6028 County Road 38 Johnstown CO 
1694824,7824 County Road 20 Longmont CO 
1694824,6135 Shamrock Cir Frederick CO 
1694825,8074 Raspberry Dr Longmont CO 
1694825,5440 Victoria Cir Firestone CO 
1694826,1036 MacDavidson Cir Dacono CO 
1694826,1202 MacCormack Ct Dacono CO 
1694827,6386 Twilight Ave Longmont CO 
1694827,6686 Tenderfoot Ave Longmont CO 
1694828,6562 County Road 34 Platteville CO 
1694828,15741 County Road 5 Longmont CO 
1694829,7202 State Highway 66 Platteville CO 
1694829,2729 Stage Coach Dr Mead CO 
1694830,6639 St Vrain Ranch Blvd Longmont CO 
1694830,10519 Falcon St Longmont CO 
1694831,9132 Forest St Firestone CO 
1694831,9005 Owl Lake Dr Firestone CO 
1694832,7471 Skyline St Frederick CO 
1694832,5140 Mt Buchanan Ave Frederick CO 
1694833,4505 Colorado Blvd Erie CO 
1694833,263 County Road 17 Brighton CO 
1694834,345 Pierce St Erie CO 
1694834,650 Kattell St Erie CO 
1694835,1134 Eichhorn Dr Erie CO 
1694835,234 Castro Pl Erie CO 
1694836,1104 County Road 7 Erie CO 
1694836,3313 Lowell Ln Erie CO 
1694837,3000 Blue Sky Cir Erie CO 
1694837,1199 Catalpa Pl Erie CO 
1694838,29 State Highway 52 Longmont CO 
1694838,3759 Imperial St Frederick CO 
1694839,10699 Butte Dr Longmont CO 
1694839,3106 Camanche Ct Frederick CO 
1694840,35473 Randolph Ave Laird CO 
1694840,35953 County Road Pp.5 Laird CO 
1694841,34172 Us Highway 385 Wray CO 
1694841,33592 County Road Jj Wray CO 
1694842,234 SW Clark St Eckley CO 
1694842,13006 Us Highway 34 Yuma CO 
1694843,38066 County Road D Yuma CO 
1694843,608 S Gum St Yuma CO 
1694844,14508 County Road 59 Haxtun CO 
1694844,20512 County Road 59 Holyoke CO 
1694845,25471 County Road 30 Vernon CO 
1694845,713 Grant St Wray CO 
1694846,55529 County Road Bb Holyoke CO 
1694846,51600 County Road Ll Wray CO 
1694847,19685 County Road 27 Eckley CO 
1694847,29582 County Road 28 Wray CO 
1694848,36560 County Road 17 Wray CO 
1694848,25004 County Road 19 Vernon CO 
1694849,3546 County Road B Cope CO 
1694849,1711 County Road 3 Burlington CO 
1694850,11086 County Road 22 Eckley CO 
1694850,9750 County Road 30 Yuma CO 
1694851,45140 Us Highway 385 Holyoke CO 
1694851,509 Franklin St Wray CO 
1694852,806 N Date St Yuma CO 
1694852,218 W 3rd Ave Yuma CO 
1694853,45243 County Road M Yuma CO 
1694853,12767 County Road 46 Eckley CO 
1702899,43200 E 136th Ave Hudson CO 
1702899,11939 Penrith Rd Bennett CO 
1702900,31795 E 2nd Ct Watkins CO 
1702900,31805 E 2nd Ct Watkins CO 
1702901,580 3rd St Bennett CO 
1702901,390 1st St Bennett CO 
1702902,15780 Penrith Rd Keenesburg CO 
1702902,3998 Highway 79 Bennett CO 
1702903,1850 Bradbury Krebs Rd Byers CO 
1702903,56701 E 28th Ave Strasburg CO 
1702904,16400 Winview Rd Fort Morgan CO 
1702904,16351 Peoria Crossing Rd Wiggins CO 
1702907,13324 Cherry Cir Denver CO 
1702907,13295 Clermont Cir Northglenn CO 
1702908,12847 Grape St Denver CO 
1702908,4560 Cottonwood Lakes Blvd Denver CO 
1702909,13996 Albion Way Thornton CO 
1702909,14040 Colorado Blvd Brighton CO 
1702910,14120 Grant St Thornton CO 
1702910,14129 Franklin St Brighton CO 
1702911,13917 Cook St Brighton CO 
1702911,13935 Milwaukee St Brighton CO 
1702912,3363 E 138th Ave Brighton CO 
1702912,2723 E 136th Pl Thornton CO 
1702913,1651 E 167th Ave Thornton CO 
1702913,1652 E 164th Pl Brighton CO 
1702914,16077 Elizabeth St Brighton CO 
1702914,2310 E 160th Pl Thornton CO 
1702915,15275 Colorado Blvd Brighton CO 
1702915,3400 E 156th Ave Brighton CO 
1702916,14991 Josephine St Thornton CO 
1702916,15047 Clayton St Thornton CO 
1702917,14447 Madison St Thornton CO 
1702917,14487 Madison St Thornton CO 
1702918,12814 Jasmine St Brighton CO 
1702918,6772 E 131st Dr Brighton CO 
1702919,12880 Spruce St Brighton CO 
1702919,7780 E 129th Pl Brighton CO 
1702920,11290 E 124th Ave Brighton CO 
1702920,13293 Brighton Rd Brighton CO 
1702921,7770 E 136th Ave Thornton CO 
1702921,13475 Spruce St Brighton CO 
1702922,7212 E 133rd Cir Thornton CO 
1702922,6398 E 134th Ave Brighton CO 
1702923,13481 Jasmine St Brighton CO 
1702923,6061 E 135th Pl Brighton CO 
1702924,14441 Harvest Rd Brighton CO 
1702924,19575 E 128th Ave Commerce City CO 
1702925,2370 Emporia St Aurora CO 
1702925,2301 Emporia St Aurora CO 
